sale_id,customer_id,product_id,quantity,total_price,payment_method,sale_date
8148,8114,21,2,335.86,Esp?es,5/15/2024
18056,8114,303,1,289,Virement,7/15/2025
1629,8115,485,4,1465.48,PayPal,3/5/2025
2112,8115,301,5,726.4,PayPal,2/25/2024
5022,8115,471,4,638.44,Esp?es,8/8/2024
12387,8115,116,2,61.9,PayPal,4/4/2023
4491,8117,478,1,77.28,Virement,3/2/2024
13127,8117,300,5,2061.15,Esp?es,10/7/2025
3737,8118,13,5,260.85,Virement,2/4/2023
15590,8118,460,4,1981.16,Virement,5/11/2023
16646,8118,331,5,2333.6,Carte de cr?it,2/14/2023
13556,8119,192,2,190.88,Carte de cr?it,6/28/2023
11324,8120,468,3,520.23,Carte de cr?it,12/3/2024
7129,8121,167,1,347.24,Virement,9/29/2024
7261,8121,298,3,184.95,PayPal,8/18/2024
10692,8121,245,5,1025.55,PayPal,10/27/2024
9081,8122,169,2,840.92,Esp?es,6/20/2024
9258,8125,62,5,1739.7,Virement,9/13/2025
4060,8126,181,4,73.88,Esp?es,3/12/2025
468,8127,236,2,80.36,Carte de cr?it,11/7/2023
5962,8128,132,2,798,Esp?es,8/21/2025
10788,8128,346,1,268.58,Carte de cr?it,6/20/2025
14161,8128,159,2,843.94,Carte de cr?it,6/9/2023
13508,8129,332,5,704.55,Esp?es,8/21/2025
9734,8130,443,2,476.04,Esp?es,11/25/2022
5769,8131,6,2,883.9,Carte de cr?it,4/10/2024
620,8132,156,3,525.03,PayPal,7/19/2023
17127,8132,220,5,995.75,PayPal,9/27/2025
14565,8133,350,5,1188.5,Virement,6/7/2025
6544,8134,104,2,458.02,PayPal,11/13/2024
14696,8134,455,4,471.6,Carte de cr?it,5/25/2024
7132,8136,115,2,694.04,Esp?es,10/11/2023
8682,8136,204,2,190.3,Esp?es,11/25/2022
7721,8137,282,2,953.8,Carte de cr?it,4/17/2023
10820,8137,242,4,925.2,Virement,10/26/2024
18944,8137,83,4,597.36,Carte de cr?it,10/25/2024
7273,8138,103,1,488.64,PayPal,9/8/2024
9345,8138,160,1,63.88,Virement,11/22/2025
17103,8138,420,3,937.32,Carte de cr?it,6/3/2025
16113,8139,132,5,737.85,Carte de cr?it,9/11/2025
1470,8140,32,2,917.38,Virement,7/21/2025
5927,8140,345,5,1186.2,Virement,5/11/2025
10699,8141,217,2,878.82,Virement,6/2/2024
5533,8142,280,1,283.8,Virement,3/9/2025
12565,8142,170,3,1258.47,Esp?es,4/3/2023
12591,8142,19,5,1039.85,Virement,6/12/2024
858,8144,406,1,290.87,PayPal,2/15/2024
12324,8144,495,1,49.83,Carte de cr?it,10/14/2025
4996,8145,472,2,94.02,Carte de cr?it,4/20/2024
6298,8145,442,3,160.8,PayPal,1/8/2025
11192,8145,91,5,1017.1,Virement,6/5/2025
18543,8145,353,1,429.22,Carte de cr?it,2/5/2025
13209,8146,51,2,600.62,PayPal,2/19/2024
19725,8147,97,4,1656.16,Virement,1/18/2025
1045,8148,274,2,325.3,Virement,11/3/2024
19659,8148,425,5,277.35,Virement,5/25/2025
13711,8149,6,5,126.95,Carte de cr?it,4/5/2025
17278,8149,73,5,843,Esp?es,8/3/2024
7895,8151,93,2,164.44,Carte de cr?it,8/16/2025
13256,8151,266,1,181.64,Esp?es,3/20/2025
9509,8152,185,5,1339.95,Esp?es,2/4/2024
18482,8152,282,1,260.3,Carte de cr?it,6/9/2024
895,8154,448,1,450.09,Esp?es,2/21/2025
6667,8154,275,2,611.06,Esp?es,11/7/2025
18492,8154,498,5,297,Esp?es,4/17/2024
18335,8155,413,3,1335.57,Esp?es,7/10/2024
1231,8156,325,5,1117.85,Esp?es,5/3/2023
8592,8156,118,2,119.98,Carte de cr?it,4/4/2025
15898,8156,396,1,450.06,Virement,1/31/2024
5665,8157,414,5,766.05,Esp?es,12/29/2022
9438,8157,49,2,406.6,Esp?es,1/9/2023
13023,8157,42,5,2370.9,Carte de cr?it,8/21/2023
11315,8158,141,5,709.1,Carte de cr?it,12/9/2024
11912,8158,381,3,1214.61,Virement,1/15/2024
13972,8158,54,2,197,Carte de cr?it,7/21/2023
2343,8159,180,2,790.98,Carte de cr?it,5/8/2024
7469,8159,180,2,264.6,PayPal,10/6/2024
12901,8159,279,1,229.91,PayPal,8/24/2023
18435,8159,487,1,240.19,Carte de cr?it,5/10/2025
692,8160,62,1,478.21,Carte de cr?it,4/12/2024
7455,8160,214,5,640.2,Esp?es,10/10/2024
17987,8160,310,2,321.52,Carte de cr?it,5/22/2023
11818,8161,450,2,570.24,Carte de cr?it,7/18/2023
16587,8161,87,2,104.54,Virement,9/17/2023
3332,8162,49,3,660.6,Virement,4/25/2025
5308,8162,4,4,846.88,Virement,7/2/2024
11129,8162,54,3,1078.47,PayPal,5/29/2023
17935,8162,477,2,488.22,Carte de cr?it,11/19/2024
3210,8163,93,3,164.73,Esp?es,4/17/2023
11990,8163,98,1,461.81,Carte de cr?it,7/15/2024
13344,8163,308,1,358.8,Virement,4/4/2023
382,8164,130,4,486.24,Carte de cr?it,4/28/2025
16032,8165,406,1,282.43,Carte de cr?it,11/29/2022
18076,8165,139,2,610.12,Esp?es,7/6/2023
7560,8167,215,1,54.9,Carte de cr?it,7/26/2025
9826,8167,334,3,1095.12,PayPal,10/7/2023
19876,8167,356,4,825.6,Virement,6/12/2023
3926,8168,292,4,1616.92,Esp?es,4/21/2023
8180,8168,116,1,483.61,Carte de cr?it,5/7/2025
9331,8169,339,2,267.88,Carte de cr?it,2/18/2023
10125,8169,216,3,626.22,Virement,7/25/2025
12511,8169,340,3,768,Virement,4/13/2025
19373,8169,83,3,365.22,Carte de cr?it,6/24/2023
6420,8171,430,5,1715.35,Esp?es,1/31/2025
14836,8171,402,5,440.4,Esp?es,10/1/2025
4745,8172,125,5,2283.15,Virement,7/13/2024
7332,8172,297,4,1558.92,PayPal,4/22/2023
8324,8172,218,4,524.16,Esp?es,6/1/2024
1583,8173,14,5,222.75,PayPal,12/24/2023
17532,8173,309,2,736.54,Esp?es,6/17/2025
19116,8173,16,5,491.8,Esp?es,4/23/2023
2307,8174,285,2,360.9,Virement,5/3/2025
10498,8174,441,3,1000.47,Carte de cr?it,2/13/2023
9597,8177,218,1,370.33,PayPal,7/16/2025
12801,8178,410,1,130.41,Virement,12/27/2023
2395,8179,464,5,1204.55,Esp?es,4/24/2023
5928,8179,194,4,1569.76,Virement,3/31/2025
7206,8179,251,4,1260.16,Esp?es,8/12/2024
17069,8179,147,2,754.16,Esp?es,10/23/2023
9414,8181,329,4,632.92,PayPal,4/30/2024
11885,8181,5,2,379.16,Carte de cr?it,8/17/2023
5947,8182,454,1,83.24,Virement,9/15/2025
16725,8182,262,4,104.92,Esp?es,10/21/2025
3226,8183,15,3,922.95,PayPal,6/25/2023
12044,8183,67,2,365.54,Virement,6/11/2024
13281,8183,275,4,1807.12,Virement,6/24/2024
15812,8183,37,2,691.22,Carte de cr?it,5/12/2025
14975,8184,315,1,90.42,PayPal,8/24/2025
19432,8184,41,2,439.08,PayPal,5/16/2025
19597,8184,70,5,2122.65,Esp?es,1/28/2025
11055,8185,263,4,672.2,Virement,12/17/2022
19309,8185,344,2,578.28,Virement,3/18/2023
1477,8186,148,4,196.64,Virement,11/20/2023
11304,8187,4,5,1818.65,Virement,1/13/2025
17345,8187,409,5,397.6,Esp?es,2/18/2025
18641,8188,427,3,653.67,Virement,1/18/2023
3914,8189,465,3,1008.75,Virement,11/9/2023
13864,8189,169,4,61.12,Virement,5/23/2023
10377,8190,144,5,2169.4,Carte de cr?it,8/19/2023
797,8191,171,4,1811.24,Esp?es,1/25/2025
3794,8191,281,1,127.89,Virement,9/28/2023
14391,8191,196,3,319.89,PayPal,7/28/2024
818,8192,292,3,593.88,Virement,2/18/2023
14263,8192,108,2,674.04,Carte de cr?it,2/16/2024
18677,8192,145,1,297.17,PayPal,6/16/2024
2816,8193,34,4,572.56,Carte de cr?it,10/21/2023
6864,8193,209,5,1983.25,Virement,6/4/2023
15819,8193,150,4,1665.24,PayPal,1/26/2025
16139,8193,77,3,1490.49,PayPal,9/6/2023
10380,8194,400,5,66.75,Carte de cr?it,7/11/2024
2558,8195,453,4,1667.8,Virement,12/3/2022
4515,8195,149,5,1343.25,Carte de cr?it,5/26/2025
10026,8195,31,1,23.55,Esp?es,8/22/2025
12622,8195,294,1,357.33,Esp?es,9/8/2024
7120,8196,421,4,1893.84,PayPal,12/8/2024
14069,8196,178,4,311.84,Carte de cr?it,3/14/2024
9501,8197,227,4,337.36,PayPal,3/8/2025
4158,8198,352,5,854.55,Carte de cr?it,1/29/2023
19923,8200,458,5,1173.65,Virement,5/25/2024
8,8201,359,4,1700.92,Virement,12/19/2022
15004,8201,304,3,1041.99,Virement,12/27/2022
15892,8201,218,3,378.66,Virement,2/26/2024
10993,8203,348,2,546.62,PayPal,4/21/2024
5996,8204,326,3,1259.79,PayPal,10/12/2024
8782,8204,178,1,295.33,Virement,10/29/2024
1365,8205,58,2,813.74,PayPal,6/14/2024
2901,8205,91,5,1516,Esp?es,6/21/2023
6374,8205,379,2,432.12,Carte de cr?it,6/9/2023
3513,8206,212,2,134.58,PayPal,5/29/2024
11275,8207,380,3,1474.74,Virement,9/28/2024
1384,8208,228,3,919.41,Carte de cr?it,6/11/2025
5052,8208,433,5,1027.95,Esp?es,3/1/2025
8261,8208,192,2,460.42,Esp?es,7/1/2025
19485,8208,422,4,481.72,PayPal,12/2/2022
367,8209,376,2,105.6,Carte de cr?it,12/21/2022
4579,8209,188,3,1204.47,Virement,2/19/2023
17529,8209,326,5,840.9,Virement,9/5/2024
11277,8210,6,4,754.6,Virement,6/19/2023
4387,8211,108,5,2306.35,Carte de cr?it,6/1/2024
17204,8211,173,1,487.5,Carte de cr?it,1/3/2024
2285,8212,366,2,485.86,Virement,9/12/2024
4035,8212,201,2,784.1,Virement,5/21/2025
9911,8213,307,3,1351.92,Carte de cr?it,3/25/2025
10138,8213,60,5,2029.7,Carte de cr?it,3/29/2023
10212,8213,11,3,605.76,PayPal,4/14/2025
12982,8213,57,4,1402.96,Virement,6/28/2023
19861,8213,298,3,586.59,PayPal,8/30/2023
18883,8214,268,4,1213.4,PayPal,1/1/2025
2732,8215,396,4,1330.12,PayPal,7/7/2024
14457,8215,74,3,669.36,PayPal,7/20/2024
18701,8215,61,5,381.1,Carte de cr?it,8/11/2023
19687,8215,273,4,1888.64,PayPal,6/30/2024
5493,8216,142,1,397.9,PayPal,12/16/2024
4257,8217,291,5,976.6,PayPal,12/24/2024
9419,8217,463,3,1400.37,PayPal,3/3/2024
420,8218,455,3,1396.56,Carte de cr?it,3/14/2025
13020,8218,79,1,491.95,Esp?es,2/16/2024
7472,8219,131,4,1374.24,Carte de cr?it,11/16/2024
17750,8219,273,3,1335.69,Esp?es,11/30/2022
643,8220,259,5,2033.95,Carte de cr?it,1/6/2023
1869,8220,121,1,472.85,Carte de cr?it,4/8/2023
7325,8220,170,3,1217.58,Carte de cr?it,12/2/2024
10712,8220,418,1,169.79,PayPal,8/25/2023
12512,8220,78,3,1358.01,PayPal,5/7/2025
13933,8220,296,2,168.18,Virement,4/20/2023
9667,8221,148,1,431.71,Virement,7/13/2023
14309,8221,308,3,624.99,Virement,6/21/2025
4484,8222,201,3,1079.73,Carte de cr?it,3/22/2024
292,8223,1,4,739.2,Carte de cr?it,2/3/2023
3778,8223,433,4,1990.2,Carte de cr?it,5/15/2023
3904,8224,23,2,772.56,Virement,4/8/2024
12740,8224,410,1,145,Virement,5/5/2023
19808,8224,422,1,183.87,Esp?es,9/5/2023
6326,8225,50,1,78.73,Carte de cr?it,11/1/2025
8138,8225,231,1,375.29,PayPal,11/16/2024
10789,8225,373,1,439.42,PayPal,7/13/2023
13966,8225,293,5,1244.25,PayPal,6/28/2025
19154,8225,446,2,711.96,PayPal,3/19/2023
65,8226,52,2,515.92,Virement,1/16/2023
7318,8227,237,3,723.81,Carte de cr?it,3/7/2024
7751,8229,53,3,1464.78,PayPal,10/10/2025
8289,8229,460,1,284.12,Carte de cr?it,6/30/2023
9701,8229,218,1,170.01,Virement,3/20/2025
10183,8229,325,5,1289.45,Virement,8/4/2024
5341,8230,130,5,976.3,Carte de cr?it,12/10/2024
8133,8230,145,1,271.43,Esp?es,10/10/2024
12010,8230,65,5,1154.15,PayPal,7/28/2024
18517,8230,117,3,108.06,Esp?es,2/11/2023
8243,8231,139,3,1476.45,Virement,7/14/2024
15138,8231,300,4,565.64,PayPal,10/7/2025
19010,8231,477,1,181.03,Esp?es,7/8/2025
5474,8233,6,2,772.74,Virement,3/27/2025
15807,8233,413,3,1259.88,Esp?es,6/1/2023
9932,8234,382,1,390.2,PayPal,11/26/2023
7849,8235,375,5,1020.7,Carte de cr?it,6/30/2025
9484,8235,91,5,1905.75,Virement,2/2/2023
396,8236,185,5,201.75,PayPal,3/27/2024
995,8236,23,3,609.96,Esp?es,4/9/2024
1657,8236,322,4,1395.88,Virement,1/31/2023
5874,8236,129,3,737.61,Esp?es,1/27/2025
16858,8236,405,4,516.92,Virement,4/19/2023
11724,8237,491,3,1231.77,PayPal,7/11/2024
12613,8237,158,4,1629.92,Carte de cr?it,1/10/2025
11975,8238,423,2,869,Esp?es,1/31/2025
14049,8238,456,1,100.01,Esp?es,9/2/2023
9613,8239,19,1,175.05,PayPal,12/22/2022
8573,8240,293,2,383.32,Virement,1/10/2024
1861,8241,348,4,116.6,Esp?es,3/26/2025
8149,8241,435,3,52.56,Esp?es,11/1/2023
19971,8241,48,2,257.34,Virement,1/14/2024
11668,8242,414,1,163.29,Carte de cr?it,1/6/2025
5126,8243,62,2,552.58,Esp?es,9/20/2025
16346,8243,462,3,1391.34,PayPal,8/21/2024
18112,8243,177,5,1817.3,Esp?es,2/22/2024
19928,8244,369,5,2460.65,Esp?es,11/21/2025
6283,8245,175,1,268.07,Carte de cr?it,3/25/2023
11090,8245,107,5,1515.45,Carte de cr?it,5/7/2025
16418,8245,140,3,1091.1,Esp?es,5/9/2023
3263,8246,90,3,290.79,Virement,3/14/2023
7847,8246,306,3,1142.07,PayPal,5/30/2025
14055,8246,485,1,169.27,Virement,6/24/2024
2122,8247,217,5,2171.85,Esp?es,9/29/2024
10354,8248,358,4,1103.92,PayPal,4/10/2024
2908,8249,376,2,317.86,PayPal,10/16/2025
16699,8249,55,5,1931.55,Carte de cr?it,10/30/2023
17228,8250,209,4,1371.2,PayPal,2/2/2023
12967,8251,280,5,685.05,PayPal,9/16/2024
5446,8252,33,4,1621.28,Carte de cr?it,9/18/2023
5846,8253,435,2,986.72,PayPal,6/6/2024
13753,8254,32,2,40.38,PayPal,2/18/2024
2814,8256,182,4,1289.12,Virement,9/17/2024
11100,8256,201,2,916.58,Carte de cr?it,12/25/2022
13687,8256,356,3,581.28,PayPal,4/2/2023
2597,8257,58,4,620.28,Virement,1/18/2025
4131,8257,334,4,1841.12,PayPal,1/20/2024
6046,8257,499,1,19.51,Esp?es,3/22/2025
13037,8257,19,5,1694.35,Virement,5/30/2023
16048,8257,32,4,373.52,Esp?es,12/14/2024
16649,8257,290,2,890.78,Esp?es,9/9/2023
7446,8258,273,4,820.8,Esp?es,3/20/2025
1476,8259,327,5,1121.55,Virement,3/7/2023
15116,8259,412,3,804.54,PayPal,2/11/2023
16202,8259,246,4,1418.88,PayPal,9/28/2025
16260,8259,457,2,208.54,Carte de cr?it,11/28/2024
19922,8260,465,2,397.36,Virement,5/14/2025
2314,8261,419,5,307.65,Virement,5/4/2023
3893,8261,460,2,529.64,Esp?es,11/20/2024
12291,8261,45,1,88.97,Esp?es,2/10/2025
3123,8262,146,3,231.69,Carte de cr?it,6/25/2024
4592,8262,292,4,723.08,Carte de cr?it,7/16/2025
13029,8262,37,5,2069.75,Esp?es,12/10/2023
6916,8263,278,3,103.41,Virement,8/19/2023
14915,8264,29,3,1242.45,Virement,1/8/2025
18221,8264,55,2,467.66,Virement,7/5/2024
11366,8265,13,4,680.76,PayPal,6/20/2025
13905,8265,446,1,478.86,Esp?es,12/1/2022
2673,8266,347,4,1257.88,Carte de cr?it,1/10/2025
2945,8266,171,1,103.97,Carte de cr?it,12/28/2024
11514,8266,193,3,441.63,Carte de cr?it,6/30/2025
15191,8266,445,2,514.8,Esp?es,7/9/2025
19085,8267,282,3,1257.72,Virement,10/17/2025
5383,8268,484,3,342.36,Esp?es,4/21/2024
9518,8268,58,1,484.74,Carte de cr?it,11/27/2023
7006,8269,320,5,482.3,Esp?es,9/4/2024
11832,8269,355,3,123.09,PayPal,7/27/2025
13722,8269,23,5,751.55,Carte de cr?it,1/18/2025
10654,8270,374,1,200.24,Esp?es,7/22/2024
11604,8270,33,5,1871.85,Carte de cr?it,12/2/2024
10941,8271,209,4,1615.24,PayPal,4/7/2024
2398,8272,403,2,64,Esp?es,1/31/2025
7281,8272,298,3,1189.86,PayPal,10/16/2024
11064,8272,173,5,909.35,PayPal,1/30/2024
6934,8273,315,3,650.25,Carte de cr?it,7/26/2024
10386,8273,156,5,348.55,Carte de cr?it,7/4/2023
11589,8273,88,4,1041.68,PayPal,12/31/2022
445,8274,145,1,233.4,PayPal,10/15/2023
18740,8274,264,4,375.24,PayPal,2/12/2025
6278,8275,112,4,1575.96,PayPal,1/2/2023
13704,8275,172,5,1923.1,PayPal,7/3/2023
1763,8276,178,5,2123.45,Carte de cr?it,1/18/2023
15756,8276,74,5,1532.95,Carte de cr?it,3/3/2023
10030,8277,310,3,952.35,PayPal,10/5/2023
14954,8277,456,5,418.7,PayPal,8/22/2023
4975,8278,66,3,1420.5,Carte de cr?it,12/25/2024
12176,8278,66,1,298.97,Esp?es,8/6/2023
6882,8280,25,2,155.92,PayPal,7/25/2023
11285,8280,373,4,1570.36,Carte de cr?it,8/25/2023
11977,8280,133,5,1095.7,PayPal,6/22/2023
15817,8280,150,2,840.84,Carte de cr?it,6/23/2025
15830,8280,467,1,434.72,PayPal,4/5/2025
12080,8281,35,3,854.19,Carte de cr?it,11/20/2025
3494,8283,107,5,1824.35,Virement,12/14/2022
9625,8283,108,2,670.98,Esp?es,6/28/2025
9919,8283,310,2,771.88,PayPal,1/23/2023
18099,8283,159,1,11.65,Esp?es,5/4/2023
2791,8287,311,5,243.2,Carte de cr?it,11/15/2024
2867,8287,465,2,80.24,PayPal,8/31/2024
13296,8287,12,5,984.4,Virement,12/10/2023
15989,8289,78,2,200.54,Esp?es,5/7/2023
17048,8289,356,1,374.17,PayPal,6/29/2023
3065,8290,457,5,414.7,PayPal,8/17/2023
7020,8290,75,4,789.36,Virement,10/15/2024
16096,8290,170,4,1328.8,Carte de cr?it,2/9/2025
574,8291,381,5,278.55,Carte de cr?it,9/22/2023
1000,8291,113,2,767.74,Carte de cr?it,11/16/2023
3116,8291,181,1,27.9,Virement,5/23/2025
17579,8291,270,1,93.18,Virement,8/2/2023
15312,8293,207,4,174.8,Carte de cr?it,11/27/2024
17913,8293,456,1,119.52,PayPal,4/26/2024
1486,8295,59,5,927,Esp?es,10/2/2024
1051,8296,347,3,1357.53,PayPal,3/31/2024
15697,8296,41,5,346.35,Esp?es,1/14/2024
2298,8297,151,4,1480.48,Carte de cr?it,5/19/2025
5593,8297,27,3,597.6,Carte de cr?it,5/1/2023
11537,8298,335,5,492.35,Virement,5/1/2024
778,8300,317,2,403.1,PayPal,7/1/2023
12219,8300,81,1,160.78,Esp?es,5/3/2024
13002,8300,136,4,335.04,Carte de cr?it,11/25/2022
8650,8301,67,3,331.17,Esp?es,4/9/2024
9526,8301,277,4,723.36,Carte de cr?it,1/19/2024
18635,8301,260,2,966.46,PayPal,12/26/2024
2596,8302,486,5,1386.2,PayPal,9/23/2024
9319,8302,41,2,195.42,Esp?es,6/20/2023
10647,8303,466,1,254.88,PayPal,5/22/2023
10779,8303,61,1,295.13,PayPal,4/13/2024
11927,8303,417,1,175.23,Carte de cr?it,3/8/2024
9404,8304,85,2,285.44,PayPal,4/5/2025
10868,8304,289,1,452.81,Virement,12/27/2022
14302,8304,134,1,156.01,Virement,6/14/2023
17698,8304,323,3,917.16,Virement,10/24/2023
726,8305,408,2,798.14,Esp?es,9/14/2023
609,8306,262,5,1629.7,Virement,4/9/2023
7489,8306,186,2,549.28,Virement,9/10/2025
4713,8307,350,3,391.17,Carte de cr?it,3/6/2025
7796,8307,436,5,957,Virement,8/15/2024
13987,8307,230,3,908.13,Esp?es,9/19/2025
17109,8308,467,1,99.05,PayPal,1/20/2025
7108,8309,281,5,743.15,PayPal,7/27/2023
4833,8310,81,1,364.45,PayPal,3/10/2025
7861,8310,417,1,31.19,PayPal,11/8/2025
9809,8310,71,5,565.65,Virement,7/22/2023
6712,8312,315,4,1030.6,Virement,8/29/2025
9854,8312,372,3,1247.85,PayPal,4/29/2024
17113,8312,61,3,1205.97,Virement,8/30/2025
19945,8312,415,5,1373.6,Carte de cr?it,1/16/2025
18430,8313,419,4,411.04,PayPal,6/18/2024
1180,8314,264,5,1158.1,Carte de cr?it,5/23/2024
6356,8314,132,4,457.92,Carte de cr?it,5/4/2025
6719,8314,29,1,452.24,Carte de cr?it,12/6/2022
17552,8314,471,3,1030.95,Carte de cr?it,9/26/2023
15451,8315,338,4,199.52,Esp?es,9/18/2025
18358,8315,401,4,412.44,Carte de cr?it,3/7/2024
19681,8315,429,1,407.4,Esp?es,8/2/2024
3028,8316,403,1,277.57,Virement,9/11/2023
11050,8316,109,5,1881.2,Esp?es,4/9/2023
13925,8317,235,5,420.3,Carte de cr?it,3/15/2023
14428,8317,258,3,1104.9,Esp?es,3/7/2024
7400,8319,383,2,965.18,Virement,10/10/2025
6931,8320,168,3,1323.75,Esp?es,9/11/2025
8439,8321,334,2,921.72,Virement,7/3/2024
1745,8322,431,3,476.52,PayPal,1/11/2025
9064,8322,452,1,278.59,Esp?es,9/5/2024
8851,8324,310,2,35.02,PayPal,11/5/2023
13896,8324,196,4,1213.4,Esp?es,9/18/2024
14185,8324,276,2,107.36,Carte de cr?it,4/11/2025
14424,8324,473,4,1296.64,Carte de cr?it,10/22/2025
14688,8324,282,1,290.26,Esp?es,3/7/2023
3186,8325,244,1,252.85,PayPal,5/7/2024
6181,8325,299,4,855.6,Carte de cr?it,9/12/2024
8386,8325,257,2,236.06,Virement,12/2/2023
1401,8326,161,1,410.49,Carte de cr?it,1/14/2023
17610,8326,433,2,273,Virement,10/9/2023
18400,8326,123,3,1445.97,Virement,2/21/2024
18309,8327,432,2,287.36,Virement,9/3/2023
1509,8329,168,2,446.06,Esp?es,2/9/2023
19494,8329,123,3,994.29,Carte de cr?it,1/12/2025
166,8330,20,2,824.62,Carte de cr?it,10/26/2023
7258,8330,195,3,634.68,Virement,6/7/2023
13924,8330,499,2,173.46,Carte de cr?it,6/11/2023
15133,8330,374,5,1248.35,Carte de cr?it,7/31/2024
16323,8330,94,4,247.6,PayPal,7/28/2023
5602,8331,33,4,1785.56,Carte de cr?it,9/25/2025
5937,8331,33,4,171.28,Virement,9/5/2024
5279,8332,277,3,699.81,Esp?es,6/20/2025
8170,8334,26,4,1393.2,Esp?es,11/27/2024
5149,8335,233,2,39.32,Esp?es,8/5/2023
15603,8335,158,2,427.3,Esp?es,9/16/2023
2933,8336,251,2,779.34,Virement,1/17/2023
18021,8336,442,2,892.06,PayPal,6/22/2024
10577,8337,85,5,1406.05,Esp?es,1/10/2023
4434,8338,323,5,154.15,Carte de cr?it,7/7/2023
5570,8338,328,2,491.54,PayPal,8/8/2024
2349,8339,463,4,559.32,Esp?es,8/2/2025
3604,8339,88,2,564.48,Carte de cr?it,2/16/2025
7358,8339,100,5,1983.95,Carte de cr?it,3/18/2023
19257,8339,494,2,581.18,Carte de cr?it,10/18/2024
8165,8340,209,5,2483.45,Esp?es,2/17/2025
9895,8340,338,1,470.17,Esp?es,7/29/2024
10710,8343,466,3,1150.11,Virement,2/24/2025
11788,8343,376,5,282.5,PayPal,12/6/2023
13364,8343,473,3,758.43,Esp?es,7/26/2023
17134,8343,179,1,434.43,Virement,4/11/2025
17084,8346,436,1,268.32,Esp?es,1/8/2025
8837,8347,329,4,121.52,PayPal,1/31/2025
13816,8347,153,4,1570.32,Esp?es,11/18/2025
15311,8348,370,3,1491.63,Virement,10/13/2024
3111,8349,449,1,353.54,Virement,11/19/2025
7775,8349,103,2,20.92,Virement,5/3/2023
16667,8349,183,1,416.84,PayPal,3/12/2025
7462,8350,70,2,935.02,Esp?es,4/5/2024
5610,8351,242,2,354.08,PayPal,12/7/2024
14400,8351,339,3,876.93,Carte de cr?it,10/13/2024
6073,8352,405,4,1556.12,PayPal,10/20/2025
13424,8352,455,4,1239.08,PayPal,5/22/2024
1456,8355,475,1,50.33,Esp?es,8/23/2023
13342,8356,398,2,173.9,Esp?es,4/11/2025
19620,8356,291,4,165.4,Virement,5/7/2023
6993,8358,165,4,382.08,Esp?es,1/4/2025
4527,8359,331,1,444.99,Carte de cr?it,4/15/2025
17292,8359,5,1,251.71,Esp?es,10/19/2024
1626,8360,159,2,146.32,Virement,1/22/2023
2391,8360,29,2,375.46,Carte de cr?it,9/5/2025
204,8361,378,5,1745.9,Carte de cr?it,5/9/2023
5154,8361,343,1,57.93,Carte de cr?it,4/15/2025
10825,8361,415,4,1745.72,Esp?es,1/10/2023
12082,8362,345,2,420.68,Esp?es,7/29/2024
19964,8362,489,3,767.28,Esp?es,4/30/2024
2605,8364,241,5,1207.45,Carte de cr?it,8/6/2024
9995,8364,169,4,136.8,PayPal,1/21/2025
19329,8364,295,1,402.78,Virement,3/31/2025
4039,8365,216,5,1652.3,PayPal,11/22/2025
7746,8366,455,1,88.45,Carte de cr?it,11/14/2025
8640,8366,455,3,1186.14,Carte de cr?it,3/23/2023
10571,8366,222,4,364.08,Carte de cr?it,10/16/2024
18143,8366,222,3,545.55,PayPal,8/26/2023
15753,8367,43,1,257.51,Carte de cr?it,6/20/2024
19446,8367,243,5,1894.75,Virement,6/20/2024
9643,8369,405,1,371.11,Carte de cr?it,5/14/2025
406,8371,259,1,198.29,Esp?es,10/7/2023
8872,8371,243,4,1813.96,Carte de cr?it,7/15/2024
14091,8371,124,5,1675.3,Virement,9/28/2023
15269,8371,326,3,226.38,Carte de cr?it,4/17/2024
16569,8372,94,5,734.15,PayPal,9/21/2023
10958,8373,142,5,1091.45,Carte de cr?it,9/28/2025
17089,8373,9,4,654.6,Carte de cr?it,11/2/2024
11266,8374,419,2,26.9,PayPal,9/21/2024
19699,8374,463,4,1028.4,PayPal,12/30/2022
5177,8375,304,4,607.88,PayPal,7/21/2023
4161,8376,180,4,1433.24,Carte de cr?it,9/12/2024
5378,8376,48,3,1422.36,Esp?es,12/12/2024
7620,8376,368,2,623.3,Carte de cr?it,1/13/2025
14359,8376,141,3,439.95,Carte de cr?it,4/22/2025
11691,8377,282,2,557.16,Virement,2/23/2024
2614,8378,95,2,448.94,Carte de cr?it,1/29/2024
5488,8378,227,3,493.62,PayPal,4/17/2025
10991,8378,417,5,2016.5,PayPal,10/12/2023
17725,8378,238,1,256.2,PayPal,4/27/2023
617,8379,465,5,2136.85,PayPal,8/5/2023
11045,8379,196,2,215.48,PayPal,1/21/2025
3902,8380,324,5,1489.2,Virement,12/30/2022
15470,8380,73,4,1875.6,PayPal,10/3/2024
16184,8380,325,3,185.82,Virement,1/18/2025
17343,8380,427,5,1441.2,Esp?es,9/24/2023
725,8381,328,1,421.32,Virement,5/8/2023
4272,8381,2,4,1269.84,PayPal,2/3/2025
9814,8382,16,5,768.05,PayPal,4/26/2023
10140,8382,220,4,587.08,Esp?es,12/6/2024
8013,8383,333,1,353.37,Virement,8/31/2024
9333,8383,105,1,478.7,Virement,10/1/2023
15072,8383,152,3,1366.98,Esp?es,11/17/2023
1320,8385,322,5,858.15,Virement,9/10/2023
7237,8385,214,2,324.22,Virement,9/30/2023
